item_id,score,skill_id,user_id
26,0,3,3177
75,1,5,3177
82,1,3,3177
48,1,3,3177
57,0,17,3177
60,1,1,3177
167,1,5,3177
282,1,4,3177
148,1,18,3177
199,0,3,3177
44,1,18,3177
87,0,26,3177
390,1,14,3177
433,1,5,3177
43,1,17,3177
47,1,18,3177
304,1,23,3177
15,0,9,3177
22,1,12,3177
107,1,1,3177
269,1,18,3177
11,1,3,3177
27,0,14,3177
68,1,3,3177
35,0,9,3177
195,0,5,3177
237,1,5,3177
159,1,18,3177
147,1,18,3177
126,1,12,3178
33,1,3,3178
156,0,1,3178
168,1,21,3178
46,1,2,3178
60,1,1,3178
58,1,1,3178
154,1,3,3178
63,0,14,3178
113,1,1,3178
37,1,1,3178
66,1,1,3178
4,1,1,3178
149,1,1,3178
16,1,3,3178
101,0,3,3178
219,0,5,3178
303,1,14,3178
97,1,21,3178
25,1,13,3178
1,1,1,3178
25,0,13,3179
24,1,3,3179
1,1,1,3179
68,1,3,3179
57,0,17,3179
26,0,3,3179
66,1,1,3179
4,1,1,3179
37,1,1,3179
282,1,4,3179
58,1,1,3179
33,0,3,3179
53,1,1,3179
107,1,1,3179
149,1,1,3179
3,1,3,3179
16,1,3,3179
48,1,3,3179
5,1,1,3180
45,0,19,3180
107,1,1,3180
259,0,4,3180
75,1,5,3180
219,0,5,3180
42,1,19,3180
63,0,14,3180
53,1,1,3180
1,1,1,3180
8,1,5,3180
302,1,4,3180
191,1,21,3180
295,0,5,3180
389,1,19,3180
149,1,1,3180
43,1,17,3180
48,1,3,3180
117,0,19,3180
33,1,3,3180
156,0,1,3180
98,0,4,3180
3,1,3,3180
303,1,14,3180
486,1,1,3181
192,1,13,3181
97,1,21,3181
335,1,13,3181
56,1,13,3181
183,1,23,3181
25,1,13,3181
271,1,3,3181
203,1,5,3181
3,1,3,3181
182,1,1,3181
151,1,17,3181
141,1,17,3181
47,1,18,3181
58,1,1,3181
413,1,20,3181
409,1,7,3181
191,0,21,3181
96,1,14,3181
39,1,17,3181
74,1,5,3181
400,1,7,3181
158,1,21,3181
95,1,5,3181
71,1,17,3181
101,1,3,3181
646,1,35,3181
245,1,3,3181
242,1,1,3181
94,1,23,3181
351,0,18,3181
656,1,10,3181
75,1,5,3181
223,1,7,3181
276,1,18,3181
132,1,3,3181
188,1,33,3181
4,1,1,3181
196,1,13,3181
112,1,17,3181
61,1,5,3181
38,1,3,3181
24,1,3,3181
556,1,23,3181
72,1,3,3181
189,1,5,3181
119,1,3,3181
17,1,10,3181
16,1,3,3181
197,1,7,3181
37,1,1,3181
279,1,10,3181
32,1,3,3181
234,1,13,3181
53,1,1,3181
533,1,5,3181
84,1,1,3181
366,1,7,3181
359,1,3,3181
217,1,7,3181
92,1,18,3181
370,1,5,3181
293,1,3,3181
497,1,5,3181
552,1,5,3181
394,1,5,3181
281,1,1,3181
179,1,7,3181
6,1,3,3181
327,0,18,3181
128,1,3,3181
243,1,1,3181
107,1,1,3181
52,1,1,3181
494,0,1,3181
208,1,23,3181
221,1,17,3181
207,1,23,3181
228,1,13,3181
171,0,13,3181
150,1,25,3181
270,1,23,3181
105,1,4,3181
116,1,3,3181
433,1,5,3181
254,1,5,3181
103,1,5,3181
378,1,7,3181
195,1,5,3181
272,1,24,3181
524,1,35,3181
48,1,3,3181
204,1,35,3181
144,1,5,3181
369,1,10,3181
320,1,13,3181
465,1,23,3181
114,1,23,3181
166,1,33,3181
284,1,5,3181
295,1,5,3181
301,1,4,3181
206,1,13,3181
59,1,3,3181
85,1,5,3181
26,1,3,3181
695,1,35,3181
154,1,3,3181
168,1,21,3181
202,1,35,3181
33,1,3,3181
12,1,7,3181
408,1,5,3181
118,1,17,3181
167,1,5,3181
427,1,5,3181
184,1,18,3181
194,1,35,3181
570,1,5,3181
237,1,5,3181
142,1,5,3181
461,1,33,3181
104,1,17,3181
324,1,5,3181
241,1,18,3181
435,1,5,3181
638,1,5,3181
122,1,21,3181
80,1,23,3181
20,1,1,3181
330,1,5,3181
137,1,1,3181
147,1,18,3181
55,1,20,3181
253,1,18,3181
67,1,17,3181
679,1,33,3181
382,1,33,3181
173,1,13,3181
476,1,37,3181
274,1,10,3181
62,1,3,3181
303,1,14,3181
616,1,35,3181
380,1,7,3181
40,1,18,3181
219,1,5,3181
233,1,17,3181
11,1,3,3181
54,1,18,3181
25,1,13,3182
44,1,18,3182
184,1,18,3182
148,0,18,3182
284,1,5,3182
354,0,4,3182
70,1,4,3182
54,1,18,3182
351,0,18,3182
542,0,24,3182
61,1,5,3182
421,0,24,3182
272,0,24,3182
174,1,4,3182
129,0,13,3182
171,0,13,3182
241,1,18,3182
165,1,24,3182
192,1,13,3182
236,0,4,3182
347,1,4,3182
159,0,18,3182
47,1,18,3182
105,0,4,3182
234,1,13,3182
297,0,24,3182
40,1,18,3182
92,0,18,3182
464,0,24,3182
107,1,1,3183
59,1,3,3183
38,0,3,3183
24,1,3,3183
6,1,3,3183
1,0,1,3183
48,1,3,3183
3,1,3,3183
43,0,17,3183
149,1,1,3183
68,1,3,3183
121,1,14,3184
304,1,23,3184
29,0,3,3184
58,1,1,3184
599,0,9,3184
57,1,17,3184
462,1,2,3184
159,1,18,3184
26,0,3,3184
37,1,1,3184
107,1,1,3184
528,1,5,3184
111,1,14,3184
68,1,3,3184
81,1,1,3184
402,1,9,3184
293,1,3,3184
16,1,3,3184
92,1,18,3184
473,1,33,3184
1,1,1,3184
191,1,21,3184
101,1,3,3184
253,1,18,3184
62,1,3,3184
112,1,17,3184
154,1,3,3184
164,1,9,3184
436,1,9,3184
117,1,19,3184
8,1,5,3184
244,1,14,3184
182,1,1,3184
24,1,3,3184
35,1,9,3184
147,1,18,3184
241,1,18,3185
158,1,21,3185
43,1,17,3185
71,0,17,3185
29,1,3,3185
72,1,3,3185
37,1,1,3185
11,1,3,3185
33,1,3,3185
150,0,25,3185
154,1,3,3185
112,0,17,3185
3,1,3,3185
101,1,3,3185
168,1,21,3185
32,1,3,3185
97,0,21,3185
245,0,3,3185
25,0,13,3185
293,1,3,3185
57,1,17,3185
173,1,13,3185
33,1,3,3186
43,0,17,3186
199,1,3,3186
68,0,3,3186
29,0,3,3186
3,1,3,3186
72,0,3,3186
11,1,3,3186
24,1,3,3186
16,1,3,3186
128,1,3,3186
245,0,3,3186
194,0,35,3186
195,0,5,3187
237,1,5,3187
191,0,21,3187
121,0,14,3187
75,1,5,3187
95,1,5,3187
96,1,14,3187
3,1,3,3188
470,0,34,3188
257,0,3,3188
59,1,3,3188
38,1,3,3188
456,0,34,3188
68,1,3,3188
139,1,25,3188
419,0,34,3188
24,1,3,3188
82,1,3,3188
87,0,26,3188
174,1,4,3188
372,0,34,3188
75,1,5,3189
195,1,5,3189
254,1,5,3189
123,1,30,3189
303,1,14,3189
15,0,9,3189
37,1,1,3189
1,1,1,3189
63,0,14,3189
33,1,3,3189
164,0,9,3189
175,1,30,3189
25,0,13,3190
68,1,3,3190
87,0,26,3190
45,0,19,3190
33,1,3,3190
82,1,3,3190
1,1,1,3190
281,1,1,3190
43,1,17,3190
112,1,17,3190
158,1,21,3190
75,1,5,3190
168,0,21,3190
24,1,3,3190
285,0,12,3190
38,1,3,3190
48,0,3,3190
75,1,5,3191
37,1,1,3191
107,1,1,3191
34,0,16,3191
1,1,1,3191
33,1,3,3191
68,0,3,3192
97,0,21,3192
129,1,13,3192
173,1,13,3192
4,1,1,3192
88,1,24,3192
156,0,1,3192
44,1,18,3192
83,0,2,3192
184,1,18,3192
385,1,24,3192
24,1,3,3192
566,0,24,3192
54,1,18,3192
234,1,13,3192
32,1,3,3192
168,0,21,3192
37,1,1,3192
282,1,4,3192
228,1,13,3192
249,1,24,3192
3,1,3,3192
107,1,1,3192
182,1,1,3192
430,1,24,3192
25,1,13,3192
349,1,14,3193
63,1,14,3193
51,0,14,3193
135,1,14,3193
353,0,28,3193
87,0,26,3193
211,0,14,3193
27,1,14,3193
221,1,17,3194
39,0,17,3194
71,0,17,3194
93,1,4,3194
141,0,17,3194
81,0,1,3194
38,0,3,3194
84,1,1,3194
107,1,1,3194
75,1,5,3194
156,1,1,3194
23,1,4,3194
296,1,4,3194
417,1,2,3194
219,1,5,3194
210,1,17,3194
98,0,4,3194
74,1,5,3194
58,1,1,3194
95,0,5,3194
115,1,2,3194
3,1,3,3194
19,1,4,3194
2,1,2,3194
149,1,1,3194
57,1,17,3194
217,1,7,3194
197,0,7,3194
132,1,3,3194
45,1,19,3194
6,0,3,3194
4,1,1,3194
113,1,1,3194
301,0,4,3194
233,0,17,3194
203,1,5,3194
169,1,2,3194
66,1,1,3194
82,1,3,3194
43,1,17,3194
112,1,17,3194
235,0,10,3194
265,1,5,3194
227,0,4,3194
285,0,12,3194
53,1,1,3194
5,1,1,3194
61,0,5,3194
25,0,13,3194
347,1,4,3194
263,1,23,3194
1,1,1,3194
68,1,3,3195
25,1,13,3195
43,1,17,3195
58,1,1,3195
91,0,27,3195
23,1,4,3195
168,1,21,3195
38,1,3,3195
107,1,1,3195
415,0,8,3195
60,1,1,3195
75,1,5,3195
53,1,1,3195
537,0,8,3195
78,1,14,3195
303,1,14,3195
95,1,5,3195
138,0,4,3195
61,0,5,3195
84,1,1,3195
83,0,2,3195
66,1,1,3195
28,1,11,3195
146,1,11,3195
158,1,21,3195
18,0,11,3195
195,1,5,3195
113,1,1,3195
24,1,3,3195
257,1,3,3195
59,1,3,3195
74,1,5,3195
15,0,9,3195
281,1,1,3195
129,0,13,3195
296,1,4,3195
46,1,2,3195
20,0,1,3195
82,1,3,3195
97,0,21,3195
132,1,3,3195
3,1,3,3195
69,0,22,3195
149,1,1,3195
48,1,3,3195
6,1,3,3195
13,0,8,3195
164,1,9,3195
188,0,33,3195
34,0,16,3195
40,1,18,3196
284,1,5,3196
68,1,3,3196
219,1,5,3196
5,1,1,3196
147,1,18,3196
230,1,5,3196
142,1,5,3196
196,1,13,3196
53,0,1,3196
242,1,1,3196
37,1,1,3196
74,1,5,3196
46,1,2,3196
43,1,17,3196
171,1,13,3196
214,1,13,3196
82,1,3,3196
81,1,1,3196
148,1,18,3196
158,1,21,3196
265,1,5,3196
257,1,3,3196
8,0,5,3196
195,1,5,3196
75,1,5,3196
47,1,18,3196
107,1,1,3196
159,1,18,3196
132,1,3,3196
234,1,13,3196
322,0,13,3196
33,1,3,3196
20,0,1,3196
167,1,5,3196
129,1,13,3196
57,1,17,3196
61,1,5,3196
95,1,5,3196
97,1,21,3196
241,1,18,3196
24,1,3,3196
92,0,18,3196
54,1,18,3196
112,1,17,3196
38,1,3,3196
229,1,13,3196
4,1,1,3196
25,1,13,3196
66,1,1,3196
44,1,18,3196
168,1,21,3196
241,1,18,3197
8,1,5,3197
2,1,2,3197
301,1,4,3197
259,1,4,3197
347,1,4,3197
202,0,35,3197
110,1,4,3197
43,1,17,3197
258,1,12,3197
336,1,2,3197
149,1,1,3197
269,1,18,3197
195,1,5,3197
126,1,12,3197
218,1,4,3197
47,1,18,3197
194,1,35,3197
144,1,5,3197
204,1,35,3197
38,1,3,3197
417,1,2,3197
112,0,17,3197
60,1,1,3197
3,1,3,3197
19,1,4,3197
115,1,2,3197
95,1,5,3197
324,0,5,3197
292,1,4,3197
124,1,5,3197
53,1,1,3197
219,1,5,3197
373,1,12,3197
107,1,1,3197
39,1,17,3197
156,1,1,3197
54,1,18,3197
237,1,5,3197
284,1,5,3197
4,1,1,3197
265,1,5,3197
132,1,3,3197
23,1,4,3197
142,0,5,3197
358,1,2,3197
48,1,3,3197
167,1,5,3197
33,1,3,3197
58,1,1,3197
40,1,18,3197
74,1,5,3197
203,1,5,3197
296,1,4,3197
85,1,5,3197
1,1,1,3197
254,1,5,3197
37,1,1,3197
123,1,30,3197
75,1,5,3197
184,1,18,3197
252,1,4,3197
82,1,3,3197
168,1,21,3198
8,1,5,3198
21,1,4,3198
16,1,3,3198
343,0,14,3198
98,0,4,3198
33,1,3,3198
203,1,5,3198
189,0,5,3198
14,0,4,3198
122,1,21,3198
82,1,3,3198
38,0,3,3198
227,0,4,3198
42,1,19,3198
259,1,4,3198
303,1,14,3198
1,1,1,3198
252,1,4,3198
302,0,4,3198
23,1,4,3198
77,0,14,3198
241,1,18,3198
137,1,1,3198
128,1,3,3198
43,1,17,3198
24,1,3,3198
59,1,3,3198
305,0,4,3198
97,1,21,3198
68,1,3,3198
396,1,21,3198
48,1,3,3198
24,1,3,3199
33,1,3,3199
3,1,3,3199
25,1,13,3199
272,1,24,3199
9,0,6,3199
321,1,25,3200
24,1,3,3200
3,1,3,3200
107,1,1,3200
71,1,17,3200
149,1,1,3200
1,1,1,3200
58,1,1,3200
68,1,3,3200
37,1,1,3200
316,1,25,3200
43,1,17,3200
5,1,1,3200
115,1,2,3200
25,1,13,3200
355,1,25,3200
3,1,3,3201
25,1,13,3201
158,0,21,3201
43,1,17,3201
24,1,3,3201
57,0,17,3201
168,0,21,3201
33,1,3,3201
54,1,18,3202
50,0,15,3202
300,0,36,3202
66,0,1,3202
171,1,13,3202
234,1,13,3202
58,1,1,3202
60,1,1,3202
37,1,1,3202
113,0,1,3202
25,1,13,3202
6,0,3,3202
68,1,3,3202
107,1,1,3202
167,0,5,3202
149,1,1,3202
212,0,37,3202
147,1,18,3202
24,1,3,3202
322,1,13,3202
112,1,17,3202
48,1,3,3202
261,0,37,3202
229,1,13,3202
3,1,3,3202
156,1,1,3202
257,1,3,3202
241,1,18,3202
57,1,17,3202
214,1,13,3202
1,1,1,3202
297,1,24,3202
196,1,13,3202
53,1,1,3202
129,1,13,3202
30,1,15,3202
4,1,1,3202
192,1,13,3202
16,1,3,3203
43,1,17,3203
199,1,3,3203
24,1,3,3203
101,0,3,3203
3,1,3,3203
57,1,17,3203
239,1,25,3204
26,1,3,3204
184,1,18,3204
71,1,17,3204
392,1,14,3205
65,1,11,3205
16,0,3,3205
127,1,11,3205
27,1,14,3205
303,1,14,3205
96,0,14,3205
18,1,11,3205
35,1,9,3205
666,1,11,3205
186,1,11,3205
63,1,14,3205
28,1,11,3205
358,0,2,3206
336,1,2,3206
46,1,2,3206
169,1,2,3206
39,1,17,3206
156,0,1,3207
303,1,14,3207
3,1,3,3207
113,1,1,3207
90,1,19,3207
5,1,1,3207
1,1,1,3207
54,0,18,3207
43,1,17,3207
116,1,3,3207
89,1,10,3207
42,1,19,3207
217,1,7,3207
169,0,2,3207
57,1,17,3207
358,0,2,3207
48,1,3,3207
24,1,3,3207
336,0,2,3207
8,1,5,3207
136,0,23,3207
189,0,5,3207
19,1,4,3207
63,0,14,3207
12,0,7,3207
378,1,7,3207
53,1,1,3207
215,1,19,3207
141,1,17,3207
68,1,3,3207
6,0,3,3207
138,1,4,3207
304,1,23,3207
45,1,19,3207
81,1,1,3207
190,1,20,3207
175,1,30,3207
257,1,3,3207
58,0,1,3207
182,1,1,3207
4,1,1,3207
82,1,3,3207
60,1,1,3207
37,1,1,3207
212,0,37,3207
75,1,5,3207
391,1,7,3207
139,0,25,3207
178,1,20,3207
149,1,1,3207
74,0,5,3207
33,1,3,3207
40,1,18,3207
122,1,21,3207
97,1,21,3207
221,1,17,3207
261,0,37,3207
20,0,1,3207
126,0,12,3207
241,1,18,3207
319,1,4,3207
93,1,4,3207
533,1,5,3207
39,0,17,3207
366,1,7,3207
32,0,3,3207
158,1,21,3207
71,1,17,3207
59,1,3,3207
84,1,1,3207
243,1,1,3207
73,1,23,3207
191,0,21,3207
23,0,4,3207
417,1,2,3207
338,0,30,3207
282,1,4,3207
25,1,13,3207
195,1,5,3207
147,1,18,3207
199,1,3,3208
11,1,3,3208
26,0,3,3208
37,1,1,3208
16,1,3,3208
1,1,1,3208
72,1,3,3208
57,0,17,3208
3,1,3,3208
43,1,17,3208
62,1,3,3208
48,1,3,3208
82,1,3,3208
68,1,3,3208
59,1,3,3208
101,1,3,3208
293,1,3,3208
37,1,1,3209
33,1,3,3209
43,1,17,3209
24,1,3,3209
3,1,3,3209
72,1,3,3210
107,1,1,3210
48,1,3,3210
293,1,3,3210
24,1,3,3210
32,1,3,3210
184,1,18,3210
29,1,3,3210
199,1,3,3210
3,1,3,3210
54,1,18,3210
150,0,25,3210
68,1,3,3210
101,1,3,3210
57,1,17,3210
43,1,17,3210
59,1,3,3210
66,1,1,3210
154,1,3,3210
52,0,1,3210
6,1,3,3210
26,1,3,3210
58,0,1,3210
245,1,3,3210
139,0,25,3211
273,0,25,3211
169,1,2,3211
37,1,1,3211
184,1,18,3211
144,0,5,3211
190,1,20,3211
234,1,13,3212
25,1,13,3212
321,1,25,3212
113,1,1,3212
107,1,1,3212
43,1,17,3212
97,1,21,3212
322,1,13,3212
316,0,25,3212
122,1,21,3212
48,1,3,3212
1,1,1,3212
149,1,1,3212
4,0,1,3212
38,1,3,3212
68,1,3,3212
139,1,25,3212
3,1,3,3212
157,0,25,3212
214,1,13,3212
24,1,3,3212
261,0,37,3212
132,0,3,3212
420,1,25,3212
6,1,3,3212
377,0,25,3212
82,1,3,3212
59,1,3,3212
196,1,13,3212
57,1,17,3212
171,0,13,3212
129,1,13,3212
212,0,37,3212
191,1,21,3212
33,1,3,3212
293,0,3,3213
68,1,3,3213
1,1,1,3213
53,1,1,3213
38,1,3,3213
48,1,3,3213
234,1,13,3213
3,1,3,3213
37,1,1,3213
149,1,1,3213
33,1,3,3213
24,1,3,3213
6,1,3,3213
58,1,1,3213
107,1,1,3213
18,1,11,3214
54,0,18,3214
17,1,10,3214
164,1,9,3214
147,1,18,3214
310,1,14,3214
28,1,11,3214
146,1,11,3214
184,1,18,3214
25,1,13,3214
129,0,13,3214
366,1,7,3214
274,1,10,3214
89,1,10,3214
127,0,11,3214
148,1,18,3214
70,0,4,3214
391,1,7,3214
51,1,14,3214
123,1,30,3214
378,1,7,3214
46,1,2,3214
47,1,18,3214
175,1,30,3214
223,0,7,3214
65,0,11,3214
74,1,5,3214
211,0,14,3214
80,1,23,3215
57,1,17,3215
65,0,11,3215
27,0,14,3215
3,0,3,3215
77,0,14,3215
1,1,1,3215
28,1,11,3215
211,1,14,3215
168,0,21,3215
303,1,14,3215
4,0,1,3215
336,1,2,3215
319,0,4,3215
358,0,2,3215
51,1,14,3215
349,1,14,3215
33,1,3,3215
83,0,2,3215
18,0,11,3215
111,1,14,3215
107,1,1,3215
149,1,1,3215
281,0,1,3215
146,1,11,3215
46,0,2,3215
84,1,1,3215
156,1,1,3215
75,0,5,3215
97,1,21,3215
43,0,17,3215
135,0,14,3215
193,0,34,3216
416,1,24,3216
48,1,3,3216
527,1,29,3216
281,1,1,3216
172,1,24,3216
33,1,3,3216
485,1,29,3216
225,1,24,3216
611,1,29,3216
113,1,1,3216
401,1,29,3216
315,0,29,3216
488,1,27,3216
205,1,25,3216
58,1,1,3216
91,1,27,3216
60,1,1,3216
320,1,13,3216
57,1,17,3216
66,1,1,3216
170,1,29,3216
108,1,27,3216
420,1,25,3216
428,1,29,3216
446,1,29,3216
13,1,8,3216
696,0,29,3216
672,1,8,3216
11,1,3,3216
597,1,29,3216
39,1,17,3216
538,1,29,3216
594,1,8,3216
176,1,8,3216
53,1,1,3216
82,1,3,3216
474,1,29,3216
415,0,8,3216
75,1,5,3216
283,1,24,3216
128,1,3,3216
149,1,1,3216
37,1,1,3216
112,1,17,3216
560,1,29,3216
58,1,1,3217
107,1,1,3217
38,0,3,3217
4,1,1,3217
43,1,17,3217
1,1,1,3217
24,1,3,3217
149,1,1,3217
37,1,1,3217
156,0,1,3217
48,1,3,3217
33,1,3,3217
69,0,22,3218
173,1,13,3218
229,1,13,3218
234,1,13,3218
19,1,4,3219
299,0,4,3219
243,0,1,3219
195,0,5,3219
63,0,14,3219
194,1,35,3219
43,0,17,3219
138,1,4,3219
85,1,5,3219
93,1,4,3219
3,1,3,3219
23,1,4,3219
37,1,1,3219
4,1,1,3219
349,0,14,3219
95,1,5,3219
169,0,2,3219
106,1,4,3219
77,0,14,3219
336,1,2,3219
316,0,25,3219
296,1,4,3219
84,1,1,3219
284,1,5,3219
405,0,4,3219
132,1,3,3219
1,1,1,3219
110,1,4,3219
38,1,3,3219
51,1,14,3219
358,0,2,3219
218,1,4,3219
74,1,5,3219
8,0,5,3219
417,1,2,3219
59,1,3,3219
292,0,4,3219
375,0,27,3219
71,1,17,3219
107,1,1,3219
135,0,14,3219
168,0,21,3219
27,0,14,3219
39,1,17,3219
97,1,21,3219
112,1,17,3219
281,0,1,3219
142,1,5,3219
202,0,35,3219
68,1,3,3219
347,0,4,3219
158,1,21,3219
259,1,4,3219
33,1,3,3219
58,1,1,3219
45,1,19,3219
75,1,5,3219
301,0,4,3219
124,1,5,3219
111,0,14,3219
295,1,5,3220
129,0,13,3220
132,1,3,3220
59,1,3,3220
25,1,13,3220
48,1,3,3220
24,1,3,3220
219,1,5,3220
95,1,5,3220
265,1,5,3220
196,1,13,3220
272,1,24,3220
3,1,3,3220
61,1,5,3220
234,1,13,3220
82,1,3,3220
6,1,3,3220
33,1,3,3220
192,1,13,3220
214,1,13,3220
229,1,13,3220
8,1,5,3220
75,1,5,3220
16,1,3,3221
32,1,3,3221
24,1,3,3221
3,0,3,3221
29,0,3,3221
168,0,21,3222
256,0,4,3222
57,1,17,3222
51,1,14,3222
97,1,21,3222
111,1,14,3222
211,1,14,3222
87,0,26,3222
45,1,19,3222
12,0,7,3222
43,1,17,3222
349,1,14,3222
319,1,4,3222
158,1,21,3222
37,1,1,3222
112,1,17,3223
57,1,17,3223
19,1,4,3223
52,0,1,3223
87,0,26,3223
24,1,3,3223
72,0,3,3223
43,1,17,3223
45,0,19,3223
22,1,12,3223
289,0,12,3223
29,1,3,3223
3,1,3,3223
16,1,3,3223
25,1,13,3223
158,0,21,3223
245,1,3,3223
195,0,5,3223
37,1,1,3223
143,0,31,3223
57,1,17,3224
24,1,3,3224
72,0,3,3224
16,0,3,3224
3,1,3,3224
43,1,17,3225
75,0,5,3225
24,1,3,3225
33,1,3,3225
37,1,1,3225
3,1,3,3225
195,0,5,3225
1,1,1,3225
252,1,4,3226
142,1,5,3226
336,1,2,3226
23,1,4,3226
169,1,2,3226
259,1,4,3226
115,1,2,3226
3,1,3,3227
29,1,3,3227
72,1,3,3227
37,1,1,3227
24,1,3,3227
16,1,3,3227
150,0,25,3227
245,1,3,3227
72,1,3,3228
158,1,21,3228
24,1,3,3228
168,0,21,3228
97,0,21,3228
184,1,18,3228
339,0,21,3228
16,1,3,3228
29,1,3,3228
3,1,3,3228
225,1,24,3229
44,1,18,3229
272,1,24,3229
257,1,3,3229
3,1,3,3229
243,1,1,3229
281,1,1,3229
58,1,1,3229
38,1,3,3229
4,1,1,3229
113,1,1,3229
172,1,24,3229
82,1,3,3229
34,1,16,3229
103,1,5,3229
61,1,5,3229
8,1,5,3229
214,1,13,3229
132,1,3,3229
241,1,18,3229
167,1,5,3229
182,1,1,3229
66,1,1,3229
53,1,1,3229
196,1,13,3229
192,1,13,3229
59,1,3,3229
112,1,17,3229
149,1,1,3229
54,1,18,3229
107,1,1,3229
74,1,5,3229
251,0,16,3229
229,1,13,3229
33,1,3,3229
25,1,13,3229
5,1,1,3229
242,1,1,3229
147,1,18,3229
234,1,13,3229
60,1,1,3229
475,1,24,3229
219,1,5,3229
24,1,3,3229
230,1,5,3229
156,0,1,3229
84,1,1,3229
295,1,5,3229
416,1,24,3229
48,1,3,3229
57,1,17,3229
254,1,5,3229
85,1,5,3229
189,1,5,3229
184,1,18,3229
142,1,5,3229
203,1,5,3229
20,1,1,3229
284,1,5,3229
195,1,5,3229
11,1,3,3230
246,0,10,3230
89,1,10,3230
35,0,9,3230
37,0,1,3231
107,1,1,3231
158,1,21,3231
168,1,21,3231
149,1,1,3231
97,0,21,3231
195,0,5,3231
75,0,5,3231
149,1,1,3232
43,1,17,3232
46,1,2,3232
3,1,3,3232
115,1,2,3232
66,1,1,3232
77,0,14,3232
33,1,3,3232
417,0,2,3232
185,1,2,3232
27,0,14,3232
34,0,16,3232
83,0,2,3232
337,1,2,3232
336,1,2,3232
53,0,1,3232
57,1,17,3232
37,1,1,3232
2,1,2,3232
303,0,14,3232
358,1,2,3232
1,1,1,3232
4,1,1,3232
24,1,3,3232
63,1,14,3232
68,1,3,3233
19,0,4,3233
112,1,17,3233
11,1,3,3233
16,1,3,3233
75,1,5,3233
65,0,11,3233
158,1,21,3233
212,0,37,3233
26,1,3,3233
462,0,2,3233
48,1,3,3233
24,1,3,3233
105,0,4,3233
43,1,17,3233
69,0,22,3233
33,0,3,3233
146,1,11,3233
127,1,11,3233
110,1,4,3233
191,0,21,3233
1,1,1,3233
62,1,3,3233
71,1,17,3233
19,0,4,3234
6,1,3,3234
282,0,4,3234
296,0,4,3234
127,1,11,3234
75,1,5,3234
43,1,17,3234
36,1,3,3234
433,0,5,3234
59,1,3,3234
142,1,5,3234
156,0,1,3234
48,1,3,3234
195,0,5,3234
199,1,3,3234
72,1,3,3234
138,1,4,3234
3,1,3,3234
107,1,1,3234
210,1,17,3234
67,1,17,3234
46,0,2,3234
112,1,17,3234
173,1,13,3234
62,1,3,3234
221,1,17,3234
1,0,1,3234
4,1,1,3234
298,1,5,3234
25,1,13,3234
8,0,5,3234
65,0,11,3234
129,0,13,3234
83,0,2,3234
254,1,5,3234
233,1,17,3234
149,1,1,3234
496,0,5,3234
11,1,3,3234
33,1,3,3234
347,1,4,3234
20,0,1,3234
26,0,3,3234
125,0,31,3234
104,1,17,3234
182,1,1,3234
60,1,1,3234
128,1,3,3234
143,1,31,3234
58,1,1,3234
18,1,11,3234
84,1,1,3234
151,1,17,3234
190,0,20,3234
110,1,4,3234
68,1,3,3234
113,0,1,3234
242,0,1,3234
23,1,4,3234
61,1,5,3234
39,1,17,3234
435,0,5,3234
82,1,3,3234
28,0,11,3234
141,1,17,3234
57,1,17,3234
66,1,1,3234
24,1,3,3234
84,1,1,3235
43,1,17,3235
112,1,17,3235
114,0,23,3235
60,1,1,3235
303,1,14,3235
149,1,1,3235
207,1,23,3235
19,1,4,3235
156,0,1,3235
37,1,1,3235
66,1,1,3235
53,1,1,3235
57,1,17,3235
113,0,1,3235
27,0,14,3235
80,1,23,3235
71,1,17,3235
33,1,3,3235
4,1,1,3235
24,1,3,3235
45,1,19,3235
285,0,12,3235
1,1,1,3235
75,1,5,3236
68,1,3,3236
24,1,3,3236
237,0,5,3236
16,1,3,3236
154,1,3,3236
293,0,3,3236
317,0,28,3237
175,0,30,3237
15,1,9,3237
166,1,33,3237
35,1,9,3237
155,1,16,3238
28,1,11,3238
78,0,14,3238
146,1,11,3238
34,1,16,3238
251,1,16,3238
428,1,29,3238
18,1,11,3238
65,1,11,3238
127,1,11,3238
490,0,14,3239
43,0,17,3239
392,0,14,3239
51,1,14,3239
343,0,14,3239
96,0,14,3239
63,1,14,3239
77,0,14,3239
688,0,14,3239
211,0,14,3239
135,1,14,3239
16,0,3,3239
46,1,2,3240
18,0,11,3240
168,0,21,3240
190,1,20,3240
97,1,21,3240
33,1,3,3240
127,1,11,3240
75,1,5,3240
19,1,4,3240
65,1,11,3240
83,0,2,3240
24,1,3,3240
25,1,13,3240
95,1,5,3240
175,0,30,3240
43,1,17,3240
177,0,6,3240
89,1,10,3240
146,1,11,3240
37,1,1,3240
234,0,13,3241
1,0,1,3241
129,1,13,3241
303,1,14,3241
33,1,3,3241
57,1,17,3241
196,0,13,3241
42,1,19,3241
4,0,1,3241
146,1,11,3241
194,1,35,3241
143,0,31,3241
233,0,17,3241
112,0,17,3241
343,0,14,3241
158,1,21,3241
130,0,32,3241
37,1,1,3241
59,1,3,3241
58,1,1,3241
132,1,3,3241
65,0,11,3241
108,0,27,3241
48,1,3,3241
127,1,11,3241
82,1,3,3241
63,0,14,3241
326,0,14,3241
71,1,17,3241
117,1,19,3241
